Name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,Dew,humidity,Precipitation,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
joshimath,25-05-2016,27.6,15.1,20.8,26.7,15.1,20.6,9.1,52.7,0,0,0,,,,,36.7,259.8,,16.7,,342.5,29.8,10,,2016-05-25T05:12:06,2016-05-25T19:05:36,0.62,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,26-05-2016,28.6,15.4,21.5,27.2,15.4,21.2,7,43.1,0,0,0,,,,,28.8,250.3,,8.8,,340.8,29.5,10,,2016-05-26T05:11:43,2016-05-26T19:06:12,0.65,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,27-05-2016,31.6,16.8,23.5,29.5,16.8,22.9,5.9,35.2,0,0,0,,,,,32.4,258.3,,2.6,,351.3,30.4,10,,2016-05-27T05:11:21,2016-05-27T19:06:47,0.69,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,28-05-2016,30.4,16.1,23.2,28.5,16.1,22.7,6.6,37.2,3.2,100,33.33,rain,,,,28.4,238,,19.3,,333.8,28.7,10,,2016-05-28T05:11:01,2016-05-28T19:07:21,0.72,Rain,Clear conditions throughout the day with rain.,rain,remote
joshimath,29-05-2016,22.5,16.6,19.3,22.5,16.6,19.3,12.2,65.5,12,100,79.17,rain,,,,22.7,240.1,,54.1,,189.7,16.3,5,,2016-05-29T05:10:42,2016-05-29T19:07:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,30-05-2016,24.1,14,18.6,24.1,14,18.6,11.7,67.5,1.2,100,50,rain,,,,23.4,237.3,,30.7,,262.5,22.6,8,,2016-05-30T05:10:24,2016-05-30T19:08:29,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,31-05-2016,26,14.6,20.1,26,14.6,20.1,11.2,60.1,0,0,0,,,,,25.2,256.9,,24,,282,24.4,8,,2016-05-31T05:10:08,2016-05-31T19:09:02,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,01-06-2016,27.5,14.8,21.6,27,14.8,21.5,11.8,55.7,0,0,0,,,,,19.1,236.1,,20.1,,296.7,25.6,9,,2016-06-01T05:09:54,2016-06-01T19:09:34,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,02-06-2016,26.6,18.8,22.5,26.6,18.8,22.5,13.8,59,1.2,100,45.83,rain,,,,19.4,234.6,,36.6,,207.5,17.7,6,,2016-06-02T05:09:40,2016-06-02T19:10:06,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,03-06-2016,29.4,16.9,23.2,28.3,16.9,22.9,12,52.3,0,0,0,,,,,21.6,229.1,,17.4,,300.8,26,9,,2016-06-03T05:09:29,2016-06-03T19:10:37,0.93,Clear,Clear conditions throughout the day.,clear-day,remote
joshimath,04-06-2016,28.6,18.4,23.4,27.9,18.4,23.2,13.2,54.5,1.3,100,54.17,rain,,,,21.2,216.5,,33.6,,268.5,23.2,9,,2016-06-04T05:09:18,2016-06-04T19:11:07,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,05-06-2016,30.1,17.3,23.6,28.8,17.3,23.3,12.5,53.3,1.2,100,41.67,rain,,,,20.9,222.6,,11.8,,312,26.9,10,,2016-06-05T05:09:10,2016-06-05T19:11:36,0,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,06-06-2016,28.2,18.8,23,27.3,18.8,22.8,11.8,51.7,4.6,100,66.67,rain,,,,19.1,246.7,,12.6,,305.7,26.4,9,,2016-06-06T05:09:02,2016-06-06T19:12:05,0.04,Rain,Clear conditions throughout the day with rain.,rain,remote
joshimath,07-06-2016,27.5,17.8,22.2,26.8,17.8,22.1,11.3,52.3,3.5,100,79.17,rain,,,,16.9,223.9,,19.5,,304.7,26.3,9,,2016-06-07T05:08:56,2016-06-07T19:12:32,0.07,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,08-06-2016,29.2,16.5,22.6,27.8,16.5,22.3,10.2,48.7,0,0,0,,,,,24.5,243.3,,20.2,,304.7,26.4,9,,2016-06-08T05:08:52,2016-06-08T19:12:59,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,09-06-2016,29.7,19.3,23.3,28.1,19.3,23,9.4,44,0.9,100,37.5,rain,,,,27.4,255,,30.4,,309.4,26.8,10,,2016-06-09T05:08:48,2016-06-09T19:13:25,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,10-06-2016,30.1,18.4,23.4,28.4,18.4,23,8.9,43.1,3.3,100,62.5,rain,,,,22.7,245.3,,9.5,,348,30.1,10,,2016-06-10T05:08:47,2016-06-10T19:13:50,0.17,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,11-06-2016,30,19.1,23.7,28.8,19.1,23.4,12.5,52,2.1,100,16.67,rain,,,,24.5,258.8,,27.4,,294.8,25.6,10,,2016-06-11T05:08:46,2016-06-11T19:14:14,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
joshimath,12-06-2016,27.8,19,23,27.3,19,23,13.5,56.5,0,0,0,,,,,19.1,253,,38,,239.1,20.6,7,,2016-06-12T05:08:47,2016-06-12T19:14:37,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,13-06-2016,26.5,18.4,22.6,26.5,18.4,22.6,15.1,64.6,0.3,100,12.5,rain,,,,25.2,246.6,,49.8,,187.3,16.1,5,,2016-06-13T05:08:49,2016-06-13T19:14:59,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
joshimath,14-06-2016,25.3,17.9,21.4,25.3,17.9,21.4,15.5,71.2,1.4,100,58.33,rain,,,,19.8,239.5,,63.4,,191.3,16.4,6,,2016-06-14T05:08:53,2016-06-14T19:15:20,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,15-06-2016,21.3,17.9,19.4,21.3,17.9,19.4,16.7,84.7,13.2,100,100,rain,,,,15.1,195.2,,92.8,,96.5,8.3,3,,2016-06-15T05:08:58,2016-06-15T19:15:40,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,16-06-2016,24.4,16.8,19.9,24.4,16.8,19.9,16,79.6,19.8,100,79.17,rain,,,,17.6,212.3,,60.9,,182.6,15.8,6,,2016-06-16T05:09:04,2016-06-16T19:15:59,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,17-06-2016,27.4,16.8,21.7,27.4,16.8,21.7,15.5,70.8,2.4,100,62.5,rain,,,,17.3,226.9,,32,,283.1,24.5,9,,2016-06-17T05:09:12,2016-06-17T19:16:17,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,18-06-2016,29.1,18.6,23.4,28.6,18.6,23.3,14.9,61.4,0.5,100,20.83,rain,,,,17.3,236.3,,27.6,,321.5,27.8,10,,2016-06-18T05:09:21,2016-06-18T19:16:33,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
joshimath,19-06-2016,27.8,18,22.4,28.1,18,22.5,17.1,73.8,1.2,100,16.67,rain,,,,18,219.1,,43.8,,259.6,22.5,9,,2016-06-19T05:09:31,2016-06-19T19:16:48,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
joshimath,20-06-2016,27.9,19,22.4,28.4,19,22.4,18,78.3,1.8,100,75,rain,,,,17.3,217.6,,65.6,,219.1,18.8,8,,2016-06-20T05:09:42,2016-06-20T19:17:03,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,21-06-2016,27.9,19.1,22.2,28.2,19.1,22.2,17.7,78.2,3.5,100,100,rain,,,,19.8,216.5,,59.2,,253,21.7,9,,2016-06-21T05:09:54,2016-06-21T19:17:15,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,22-06-2016,24.2,18.4,20.5,24.2,18.4,20.5,17.4,83.5,4.3,100,100,rain,,,,16.6,218.6,,81.4,,157.2,13.6,5,,2016-06-22T05:10:08,2016-06-22T19:17:27,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,23-06-2016,28.4,17.1,22.6,28.3,17.1,22.6,16.2,71,0.9,100,29.17,rain,,,,20.5,255,,28.7,,324.1,27.9,10,,2016-06-23T05:10:23,2016-06-23T19:17:37,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
joshimath,24-06-2016,29.6,17.4,23.5,28.8,17.4,23.4,14.9,62.3,0.1,100,4.17,rain,,,,20.5,246.4,,25.8,,340.7,29.2,10,,2016-06-24T05:10:39,2016-06-24T19:17:46,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,remote
joshimath,25-06-2016,29.3,18.7,23.1,28.8,18.7,23,15.6,65.6,0.5,100,16.67,rain,,,,19.1,233.4,,46.9,,280.4,24.2,9,,2016-06-25T05:10:56,2016-06-25T19:17:54,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,26-06-2016,28,18.2,22.6,28.1,18.2,22.6,16.7,71.4,0.5,100,20.83,rain,,,,15.5,217.2,,39.9,,255.5,22,9,,2016-06-26T05:11:14,2016-06-26T19:18:00,0.71,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,remote
joshimath,27-06-2016,28.5,18.9,22.7,28.8,18.9,22.7,18,77.1,0.6,100,25,rain,,,,18.4,205.3,,61.5,,209.5,18,8,,2016-06-27T05:11:33,2016-06-27T19:18:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
joshimath,28-06-2016,28.1,19.3,22.8,28.6,19.3,22.9,18.1,76.7,0,0,0,,,,,16.6,198.5,,67.8,,204,17.4,7,,2016-06-28T05:11:54,2016-06-28T19:18:09,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,29-06-2016,27.4,19.8,23,28.2,19.8,23.2,18.5,77.1,0,0,0,,,,,16.2,228.2,,70,,176.3,15.3,6,,2016-06-29T05:12:15,2016-06-29T19:18:11,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,30-06-2016,28.2,19.3,23.2,28.8,19.3,23.3,18.3,76.3,4.7,100,75,rain,,,,25.6,245.2,,59.8,,235.2,20.2,7,,2016-06-30T05:12:37,2016-06-30T19:18:12,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,01-07-2016,26.4,19.3,22.3,26.4,19.3,22.3,18.5,80.6,13.6,100,100,rain,,,,22.7,237.7,,52.3,,225.7,19.5,6,,2016-07-01T05:13:00,2016-07-01T19:18:12,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,02-07-2016,22.9,18.8,20.8,22.9,18.8,20.8,19.3,90.9,37.4,100,100,rain,,,,23.4,225.3,,73.8,,126.9,11,3,,2016-07-02T05:13:24,2016-07-02T19:18:10,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,03-07-2016,23.7,17.8,20.3,23.7,17.8,20.3,17.2,83.9,18.2,100,100,rain,,,,17.3,179.7,,75.9,,215.8,18.8,6,,2016-07-03T05:13:49,2016-07-03T19:18:06,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,04-07-2016,24.5,17.5,20.4,24.5,17.5,20.4,17.6,85,3.7,100,100,rain,,,,17.6,183.2,,85.4,,207.5,17.9,7,,2016-07-04T05:14:15,2016-07-04T19:18:01,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,05-07-2016,24.8,17.8,20.9,24.8,17.8,20.9,18.2,85.3,2.7,100,79.17,rain,,,,23.4,225.1,,61.5,,180.9,15.7,5,,2016-07-05T05:14:41,2016-07-05T19:17:55,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,06-07-2016,24.9,18.3,21,24.9,18.3,21,18.8,87.8,0.8,100,33.33,rain,,,,23.8,214.8,,72.9,,150.2,13,6,,2016-07-06T05:15:08,2016-07-06T19:17:47,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
joshimath,07-07-2016,23.1,18.4,20.5,23.1,18.4,20.5,18.1,86.4,5.5,100,54.17,rain,,,,13,205.7,,77,,128.4,11.2,4,,2016-07-07T05:15:36,2016-07-07T19:17:38,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,08-07-2016,27.2,18.3,22.3,27.8,18.3,22.4,17.5,76.3,3.1,100,95.83,rain,,,,17.6,253.2,,41,,303.7,26,9,,2016-07-08T05:16:05,2016-07-08T19:17:27,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,09-07-2016,25.7,18.5,21.6,25.7,18.5,21.6,18.1,81.7,2.4,100,79.17,rain,,,,18,242.2,,47.3,,224.5,19.3,7,,2016-07-09T05:16:35,2016-07-09T19:17:15,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,10-07-2016,24.2,18.7,21.1,24.2,18.7,21.1,18.5,85.9,1.4,100,37.5,rain,,,,15.1,222.9,,66.1,,157.6,13.6,5,,2016-07-10T05:17:05,2016-07-10T19:17:01,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
joshimath,11-07-2016,25.2,18.1,21.1,25.2,18.1,21.1,18.2,84.3,2.4,100,79.17,rain,,,,17.3,224.1,,62,,209.4,18,7,,2016-07-11T05:17:35,2016-07-11T19:16:46,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,12-07-2016,26,18.3,21.3,26,18.3,21.3,18.4,84.7,4.8,100,100,rain,,,,17.6,184.6,,95.8,,218.8,18.8,8,,2016-07-12T05:18:07,2016-07-12T19:16:29,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,13-07-2016,24.8,18.7,21.2,24.8,18.7,21.2,18.4,85.3,6.3,100,100,rain,,,,15.1,188.1,,94.3,,192.4,16.6,7,,2016-07-13T05:18:38,2016-07-13T19:16:11,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,14-07-2016,23,18.5,20.5,23,18.5,20.5,18.7,89.7,12.7,100,100,rain,,,,11.9,217,,92.8,,120.7,10.4,4,,2016-07-14T05:19:11,2016-07-14T19:15:52,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,15-07-2016,25.7,18.7,21.3,25.7,18.7,21.3,18.6,85.2,7.5,100,100,rain,,,,20.2,224.3,,88.4,,210.4,18.3,7,,2016-07-15T05:19:43,2016-07-15T19:15:31,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,16-07-2016,23.3,18.1,20.3,23.3,18.1,20.3,18.7,90.9,31.1,100,100,rain,,,,18.7,179.2,,86.7,,143,12.2,5,,2016-07-16T05:20:17,2016-07-16T19:15:08,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,17-07-2016,21.4,17.5,19.3,21.4,17.5,19.3,17.7,90.4,74.4,100,100,rain,,,,17.3,149,,85.8,,127.1,10.8,4,,2016-07-17T05:20:50,2016-07-17T19:14:44,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,18-07-2016,23.4,17,20,23.4,17,20,17.7,86.9,23.2,100,100,rain,,,,11.5,185.9,,64,,227,19.6,7,,2016-07-18T05:21:25,2016-07-18T19:14:19,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,19-07-2016,25.1,17.3,20.8,25.1,17.3,20.8,18,85.1,1,100,25,rain,,,,21.2,266.2,,44,,323.3,28,10,,2016-07-19T05:21:59,2016-07-19T19:13:52,0.48,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,remote
joshimath,20-07-2016,25.8,17.4,21.4,25.8,17.4,21.4,17.7,80.7,0,0,0,,,,,18,261.5,,22.3,,323.7,28,10,,2016-07-20T05:22:34,2016-07-20T19:13:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,21-07-2016,24.4,18.4,20.9,24.4,18.4,20.9,17.8,83.4,6.7,100,62.5,rain,,,,17.3,249.3,,43.9,,245.6,21.4,8,,2016-07-21T05:23:09,2016-07-21T19:12:54,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,22-07-2016,23.3,17.5,20.5,23.3,17.5,20.5,18.4,88.6,24.2,100,100,rain,,,,16.2,243.3,,46,,217.7,18.6,7,,2016-07-22T05:23:44,2016-07-22T19:12:23,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,23-07-2016,23.3,17.4,20.1,23.3,17.4,20.1,18.6,91.3,45,100,100,rain,,,,16.9,239.7,,56.2,,206,17.7,7,,2016-07-23T05:24:20,2016-07-23T19:11:50,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,24-07-2016,22.7,17.5,19.8,22.7,17.5,19.8,18.3,91.4,20.4,100,41.67,rain,,,,17.3,201.2,,57,,180.5,15.4,6,,2016-07-24T05:24:56,2016-07-24T19:11:16,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
joshimath,25-07-2016,23.9,18.2,20.5,23.9,18.2,20.5,18.9,91.1,0,0,0,,,,,18.4,221.7,,64.3,,196.6,17,7,,2016-07-25T05:25:32,2016-07-25T19:10:41,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
joshimath,26-07-2016,21.7,18.2,20,21.7,18.2,20,19.1,94.6,10.5,100,62.5,rain,,,,20.5,222.2,,94.2,,116.5,10,4,,2016-07-26T05:26:08,2016-07-26T19:10:04,0.73,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
joshimath,27-07-2016,21.1,16.8,18.9,21.1,16.8,18.9,17.1,89.7,8.4,100,100,rain,,,,11.9,146.3,,90.1,,118.4,10.2,3,,2016-07-27T05:26:44,2016-07-27T19:09:26,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,28-07-2016,22.1,17.2,19.4,22.1,17.2,19.4,17.5,89.3,13.5,100,100,rain,,,,15.1,174.1,,80.8,,191.9,16.5,6,,2016-07-28T05:27:21,2016-07-28T19:08:47,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,29-07-2016,21.3,17.3,19.2,21.3,17.3,19.2,18.1,93.3,17.5,100,100,rain,,,,20.9,174.1,,89.1,,100,8.5,3,,2016-07-29T05:27:58,2016-07-29T19:08:06,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,30-07-2016,22,16,18.8,22,16,18.8,17,90.1,15.4,100,100,rain,,,,15.8,146.9,,88.5,,177.1,15.2,6,,2016-07-30T05:28:34,2016-07-30T19:07:24,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,31-07-2016,22,17.2,19.4,22,17.2,19.4,18.1,92.5,6,100,100,rain,,,,19.1,205.8,,72.7,,170.9,14.8,5,,2016-07-31T05:29:11,2016-07-31T19:06:41,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,01-08-2016,21.8,16.3,18.8,21.8,16.3,18.8,17.2,91,17.8,100,100,rain,,,,14,168.6,,95.1,,180.5,15.6,6,,2016-08-01T05:29:48,2016-08-01T19:05:56,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,02-08-2016,20.6,16.5,18.5,20.6,16.5,18.5,16.6,89.1,1.5,100,41.67,rain,,,,14,134.3,,91.8,,158,13.6,5,,2016-08-02T05:30:25,2016-08-02T19:05:11,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,03-08-2016,22.9,17.4,20.2,22.9,17.4,20.2,17.3,83.7,1.3,100,54.17,rain,,,,12.6,182.3,,82.2,,222.5,19.2,7,,2016-08-03T05:31:02,2016-08-03T19:04:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,04-08-2016,25.2,18.1,21.4,25.2,18.1,21.4,18.5,85,0.4,100,16.67,rain,,,,14.8,202.8,,92.2,,240.5,20.9,9,,2016-08-04T05:31:39,2016-08-04T19:03:36,0.05,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,remote
joshimath,05-08-2016,23.6,17.4,20.2,23.6,17.4,20.2,17.2,84.1,20.6,100,62.5,rain,,,,12.2,191.6,,85,,207.6,17.9,7,,2016-08-05T05:32:16,2016-08-05T19:02:46,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,06-08-2016,24.1,16.6,20.4,24.1,16.6,20.4,17.8,85.4,6,100,79.17,rain,,,,17.6,208.3,,94.9,,267.8,23.2,9,,2016-08-06T05:32:53,2016-08-06T19:01:56,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,07-08-2016,23.1,16.7,20,23.1,16.7,20,17.4,85.7,4.4,100,83.33,rain,,,,12.2,189.1,,80.2,,224.1,19.5,7,,2016-08-07T05:33:29,2016-08-07T19:01:04,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,08-08-2016,22.3,18.3,20.1,22.3,18.3,20.1,18.5,91.1,4.9,100,83.33,rain,,,,11.9,196.6,,91.3,,145.8,12.8,4,,2016-08-08T05:34:06,2016-08-08T19:00:12,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,09-08-2016,22.5,17.8,19.8,22.5,17.8,19.8,18.2,91.3,28.1,100,100,rain,,,,16.2,190.6,,89.7,,185.5,16.1,6,,2016-08-09T05:34:43,2016-08-09T18:59:18,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,10-08-2016,22.5,16.3,19,22.5,16.3,19,17.1,88.8,13.6,100,100,rain,,,,16.2,160.7,,88,,231.5,20.1,8,,2016-08-10T05:35:20,2016-08-10T18:58:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,11-08-2016,23.2,16.4,19.6,23.2,16.4,19.6,17.8,89.9,9.7,100,91.67,rain,,,,18.4,176.8,,80.5,,199.5,17.1,7,,2016-08-11T05:35:56,2016-08-11T18:57:27,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,12-08-2016,23,17.1,20,23,17.1,20,17.8,87.9,4.5,100,87.5,rain,,,,15.5,182.4,,62.1,,215.5,18.4,7,,2016-08-12T05:36:33,2016-08-12T18:56:30,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,13-08-2016,21.6,18.3,19.9,21.6,18.3,19.9,18.9,94.1,0.6,100,25,rain,,,,16.9,215.5,,87,,108.9,9.3,3,,2016-08-13T05:37:09,2016-08-13T18:55:33,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,14-08-2016,23,18.2,20.2,23,18.2,20.2,18.6,91.2,1.2,100,41.67,rain,,,,18,233.3,,74.5,,193.1,16.5,6,,2016-08-14T05:37:45,2016-08-14T18:54:34,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,15-08-2016,23.5,17.8,20.2,23.5,17.8,20.2,18.2,89.1,4.5,100,75,rain,,,,18,242.6,,78.1,,221.9,19.3,7,,2016-08-15T05:38:21,2016-08-15T18:53:34,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,16-08-2016,23.8,17.6,20.3,23.8,17.6,20.3,17.6,85.4,9.2,100,100,rain,,,,11.9,234.5,,59,,243,20.9,8,,2016-08-16T05:38:57,2016-08-16T18:52:33,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,17-08-2016,21.6,17.3,19.3,21.6,17.3,19.3,17.4,88.6,15.7,100,87.5,rain,,,,18.7,181.9,,67.4,,153.1,13.3,5,,2016-08-17T05:39:33,2016-08-17T18:51:32,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,18-08-2016,24.1,17.1,20.1,24.1,17.1,20.1,17.7,86.8,1.4,100,58.33,rain,,,,15.5,231,,89.1,,234.4,20.1,8,,2016-08-18T05:40:09,2016-08-18T18:50:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,19-08-2016,23.2,17.7,20.1,23.2,17.7,20.1,18,88.2,2.8,100,66.67,rain,,,,17.3,222.2,,77,,215.3,18.5,7,,2016-08-19T05:40:44,2016-08-19T18:49:26,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
joshimath,20-08-2016,23.4,18,20.6,23.4,18,20.6,18.2,86.4,2.9,100,75,rain,,,,13.7,207.2,,79.6,,203,17.7,6,,2016-08-20T05:41:20,2016-08-20T18:48:22,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
joshimath,21-08-2016,25.9,18.5,21.8,25.9,18.5,21.8,18.3,81.5,0.2,100,8.33,rain,,,,13.3,206.2,,28.8,,297.6,25.6,9,,2016-08-21T05:41:55,2016-08-21T18:47:17,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,remote
joshimath,22-08-2016,25.4,18.5,21.5,25.4,18.5,21.5,18.7,85.1,3.5,100,62.5,rain,,,,13.7,197.6,,45.1,,248,21.4,8,,2016-08-22T05:42:30,2016-08-22T18:46:11,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,remote
joshimath,23-08-2016,24.4,17.4,20.4,24.4,17.4,20.4,17.8,85.7,2,100,37.5,rain,,,,13.7,237.9,,48,,266.3,23,9,,2016-08-23T05:43:05,2016-08-23T18:45:05,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
joshimath,24-08-2016,23.9,17.5,20.4,23.9,17.5,20.4,18,87.2,0,0,0,,,,,13.3,171,,43.1,,270.1,23.4,9,,2016-08-24T05:43:40,2016-08-24T18:43:58,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
